Original_ID,system:index,B11,B12,B2,B3,B4,B8,Class,MNDWI,NDBI,NDVI,lat,lon,.geo
2222,2222,2904.0,3039.0,1054.0,1208.0,1256.0,1622.0,1,-0.41245136,0.28325233,0.12717165,28.274518483426142,112.5669450219689,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.5669450219689,28.274518483426146]}"
2223,2223,2853.5,2621.5,1437.0,1816.0,2183.0,2792.0,1,-0.22218654,0.010893632,0.12241206,28.17866824261059,113.21220489055196,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.21220489055196,28.17866824261059]}"
2224,2224,1391.5,876.5,250.5,342.0,273.0,1461.0,1,-0.60542256,-0.024364593,0.6851211,28.39884531874829,113.8424628938902,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.84246289389021,28.398845318748286]}"
2225,2225,2350.375,1704.625,622.6666666666666,779.3,934.0,1929.0,1,-0.501993,0.09846648,0.34753755,28.21217540270825,113.1365667436291,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.1365667436291,28.21217540270825]}"
2226,2226,1666.5,1404.5,545.0,577.5,550.0,1959.0,1,-0.4852941,-0.08067853,0.56157833,28.19843117886122,112.42564002777692,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.42564002777691,28.19843117886122]}"
2227,2227,1814.5,1663.0,651.0,732.5,964.5,1479.0,1,-0.4248135,0.10186731,0.21055862,28.14129832679122,112.29179105044312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.29179105044311,28.14129832679122]}"
2228,2228,1758.0,1337.0,624.0,799.0,773.0,2111.0,1,-0.37504888,-0.091238044,0.46393898,28.314852839683113,113.0231095232448,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.0231095232448,28.314852839683113]}"
2229,2229,1773.0,1871.0,1004.0,1034.0,1192.0,2142.0,1,-0.2632704,-0.09425288,0.284943,27.98418298359871,112.32745416722264,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.32745416722264,27.984182983598714]}"
2230,2230,2493.0,2243.0,1038.0,1308.0,1654.0,2432.0,1,-0.31176007,0.0123857865,0.19040626,27.92731962611395,113.67861018606682,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.67861018606682,27.92731962611395]}"
2231,2231,1166.0,1016.0,705.0,867.0,865.0,1608.0,1,-0.14707328,-0.1593367,0.3004448,28.22726709948146,112.87434851219462,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.87434851219462,28.22726709948146]}"
2232,2232,1359.0,1265.0,632.0,788.0,749.0,1223.0,1,-0.2659525,0.052672345,0.24036512,28.470261383835787,112.90318443281484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.90318443281485,28.470261383835787]}"
2233,2233,1692.5,1277.5,766.5,1023.0,1041.0,2228.0,1,-0.2465476,-0.13658972,0.36310798,28.08973502948276,112.50621890876243,"{""geodesic"":false,""type"":""Point"",""coordinates"":[112.50621890876243,28.08973502948276]}"
2234,2234,2473.0,2006.0,648.0,858.0,894.0,2342.0,1,-0.48483938,0.027206646,0.44746602,28.079404403715383,113.77661638356426,"{""geodesic"":false,""type"":""Point"",""coordinates"":[113.77661638356426,28.079404403715383]}"
