system:index,Original_ID,B11_mean,B11_stdDev,B12_mean,B12_stdDev,B2_mean,B2_stdDev,B3_mean,B3_stdDev,B4_mean,B4_stdDev,B8_mean,B8_stdDev,Class,MNDWI_mean,MNDWI_stdDev,NDBI_mean,NDBI_stdDev,NDVI_mean,NDVI_stdDev,.geo
0000000000000000101d_0,4125,1022.6111111111107,89.52056802079252,731.9444444444442,101.37812728275269,416.7222222222221,69.59171051813212,529.7777777777777,58.192263284502296,481.1666666666665,54.634645093058346,1289.5555555555552,192.05329764365527,1,-0.31741157,0.0536966156155386,-0.11087366,0.0852984895008636,0.45181048,0.0693001159689265,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f7_0,2039,756.3888888888888,71.95321696838006,627.9999999999999,73.85233013701509,427.7777777777777,72.38865438693146,441.6666666666665,95.7995592659776,440.8888888888887,96.5504409846014,536.3333333333331,126.9028499811306,1,-0.26727104,0.1054507073335913,0.17851575,0.1114586002703975,0.09583426,0.0305779909450392,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000037d_0,893,616.8333333333333,104.07155657954236,499.16666666666663,98.7575594856189,368.27777777777777,79.07279034433716,393.49999999999983,80.90426441171071,353.7222222222222,92.41215381560752,577.4999999999998,55.7310007486358,1,-0.22261225,0.0607199218609613,0.028285608,0.0682663925093064,0.24978799,0.0732240445202417,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a4b_0,2635,547.5555555555554,80.32276709364676,413.9999999999999,74.66741071057857,374.2222222222222,36.0062580294585,392.88888888888874,36.49107788805519,345.8888888888888,43.25876775469145,470.6666666666665,46.90889515267274,1,-0.16002166,0.0908771098850271,0.07260943,0.0597386161303974,0.15419073,0.0387815754955506,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b23_0,2851,1003.0555555555554,43.975652635195026,771.4444444444441,75.46870007730358,492.44444444444423,132.9269733609908,543.8333333333331,137.62670929405786,515.4999999999999,166.78895513659037,1181.833333333333,342.42460646266517,1,-0.30705422,0.1131813385409827,-0.06022442,0.1395268706027255,0.38804826,0.1653402218596135,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c5d_0,3165,769.1666666666665,164.1789335518483,629.9999999999998,166.17059507225298,431.33333333333314,99.0925493331024,463.9999999999999,107.53655709158215,489.5555555555554,142.18228605960653,603.6666666666665,190.2885236219521,1,-0.24674854,0.0925591703701041,0.1285383,0.0950443451522813,0.10158409,0.0214624918079669,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000787_0,1927,796.4999999999998,79.90306627407988,624.8333333333331,42.19070461079734,475.44444444444434,99.75705055685272,535.9999999999999,95.45417748846826,506.2777777777777,117.93456545218224,872.1111111111107,101.81785964755834,1,-0.19911593,0.0907182955426411,-0.04452039,0.0478380516250038,0.2726688,0.0899453172789369,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d1_0,209,1037.3333333333333,124.52465173165066,720.5555555555553,180.8336320188691,415.77777777777766,78.43791285366727,521.1666666666666,95.94906055935212,476.49999999999983,128.52561353027392,1323.944444444444,333.72522333704114,1,-0.3319023,0.095705793838165,-0.105938286,0.1682649045968166,0.46175158,0.1242822041096076,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000033f_0,831,1064.1666666666663,2.592724864350674,806.3333333333331,23.805928299947094,458.8888888888888,91.02312825069912,545.8333333333333,98.78877579068497,536.4999999999999,125.09862775692892,1109.833333333333,204.16251696463124,1,-0.32652754,0.0764117050538576,-0.012589112,0.0907875489887778,0.34712943,0.1076257405480557,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000006ed_0,1773,980.444444444444,37.85604637192792,733.6111111111109,48.73726487662528,479.8333333333332,117.73581537587542,616.3333333333331,81.7407826947819,601.7777777777777,114.94276621942258,1439.944444444444,268.6753973399921,1,-0.23082238,0.0665080301883211,-0.17968766,0.0963751145939636,0.4035604,0.1260386537288518,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fd2_0,4050,909.5555555555552,287.4230761288279,732.333333333333,221.3727374562841,498.9444444444443,156.483659857728,540.3333333333331,183.97841056916312,554.4444444444442,209.3526323965333,777.7222222222221,287.17136880568097,1,-0.25528708,0.0654986732405725,0.08850638,0.0867528126092282,0.16405842,0.0598979286013548,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000048_0,72,1130.222222222222,93.34169936050137,810.6666666666665,82.08802863051618,421.4999999999999,100.11243678984144,547.3333333333331,136.55300151304704,508.9999999999998,126.10445405826606,1501.1666666666663,395.77525889771783,1,-0.35539478,0.0900134839819147,-0.1216689,0.1296644055176822,0.48457348,0.0847234378790932,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000011f6_0,4598,962.333333333333,191.7482435092663,699.0555555555553,142.72962871660607,432.44444444444423,158.47369996389597,537.6666666666665,190.12554331867724,482.9999999999999,186.74194910505665,1083.944444444444,312.454391733546,1,-0.29867014,0.1214155443528625,-0.048963603,0.0653112601678723,0.3942264,0.0954879768339135,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009d_0,157,1517.7777777777774,89.65709710741498,1149.7777777777774,100.74696331544688,416.4444444444443,49.897920489092584,543.2222222222221,114.64997725229,573.7777777777776,105.13776969901892,1340.3333333333328,494.48311958605376,1,-0.4764722,0.0819536415099578,0.09151033,0.1801913407352999,0.37326097,0.1277844692069304,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000012_0,18,1305.6111111111109,31.93550599583142,916.944444444444,60.952369584985526,482.2777777777777,195.83739160491612,675.611111111111,186.87306710673036,606.7777777777777,213.75870497038775,2069.944444444444,124.52274322487077,1,-0.32858384,0.1231917777840776,-0.22550075,0.0299030305752937,0.5517762,0.1391635545324266,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001040_0,4160,769.3888888888887,93.06263654650918,640.6666666666665,93.08866740908906,404.9444444444443,116.57721438420224,492.1111111111109,155.04117334469183,462.4999999999999,170.4427241692124,946.6666666666664,252.79295436735927,1,-0.23456612,0.1159885996835302,-0.08956767,0.0755385207466395,0.3476617,0.1263997537563907,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000284_0,644,946.5555555555552,40.495160509514406,757.4444444444442,36.45883862083683,475.55555555555554,99.4343570302775,546.0555555555554,101.86522807787748,508.3333333333332,136.08351194109528,965.5555555555554,162.94416979179027,1,-0.27344468,0.0854251954173088,-0.0031215262,0.0900318305404763,0.31427038,0.1008507338522119,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000977_0,2423,597.4444444444443,106.04046513908528,461.2222222222221,64.70364540267461,371.66666666666663,31.5392172100422,395.111111111111,29.0313793618962,371.5555555555555,32.0939977465885,544.5555555555554,61.21929817578587,1,-0.19715647,0.0623604983660853,0.04186133,0.0764077196016727,0.18740648,0.0241295415124842,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000de8_0,3560,1409.4999999999995,89.58050383128389,1077.4999999999998,90.01357922249534,484.72222222222206,111.78976078909886,567.3888888888888,127.66444249102103,640.3333333333331,229.83726126689436,1431.4999999999998,236.03118908784535,1,-0.43137074,0.0856882425497359,-0.001585905,0.0966865554712793,0.39090472,0.1424577201586518,"{""type"":""MultiPoint"",""coordinates"":[]}"
