PointID,Original_ID,lon,lat,Class,margin,BoundaryScore,RF_Pred,prob_1,prob_2,prob_3,Method,Rule
136,10137,112.84075152056856,28.45202558356816,3,0.3233333333333333,840.3441195541507,3,0.03666666666666667,0.32,0.6433333333333333,Top150,min_margin
137,12098,113.25424604584876,28.006101876531233,3,0.3233333333333333,792.1183297451181,3,0.29,0.09666666666666666,0.6133333333333333,Top150,min_margin
138,9988,113.16764845245964,28.082368844152978,2,0.32333333333333336,339.64622986087204,2,0.33666666666666667,0.66,0.0033333333333333335,Top150,min_margin
139,1399,113.83312041493538,28.305869686841916,1,0.32666666666666666,287.13160485643743,1,0.6633333333333333,0.33666666666666667,0.0,Top150,min_margin
140,3055,112.87354002843892,28.31072058937616,1,0.32666666666666666,697.6700683039155,1,0.6633333333333333,0.33666666666666667,0.0,Top150,min_margin
141,4129,112.94288996837294,28.057395679254455,1,0.32666666666666666,1560.3036810883525,1,0.6633333333333333,0.33666666666666667,0.0,Top150,min_margin
142,5629,113.8129981525711,28.339287015411163,2,0.32666666666666666,338.3296466537682,2,0.0,0.6633333333333333,0.33666666666666667,Top150,min_margin
143,6945,112.7208264301386,28.269398086306666,2,0.32666666666666666,802.0957307947033,2,0.33666666666666667,0.6633333333333333,0.0,Top150,min_margin
144,8239,113.2824531457701,28.38878418756615,2,0.32666666666666666,1087.996545773995,2,0.33666666666666667,0.6633333333333333,0.0,Top150,min_margin
145,8758,113.02068407197768,28.073026365198135,2,0.32666666666666666,646.6312627630775,2,0.30666666666666664,0.6333333333333333,0.06,Top150,min_margin
146,13428,112.3068827472163,28.14453226181405,3,0.32666666666666666,288.31054824431874,3,0.06,0.30666666666666664,0.6333333333333333,Top150,min_margin
147,1813,112.95896981195868,28.155851034393955,1,0.33,704.8604807913132,1,0.66,0.33,0.01,Top150,min_margin
148,2195,113.66594394056074,28.062246581788703,1,0.33,508.6730042228339,1,0.6633333333333333,0.3333333333333333,0.0033333333333333335,Top150,min_margin
149,7741,113.50523533623176,28.290598327011885,2,0.33,466.86248718980926,2,0.3333333333333333,0.6633333333333333,0.0033333333333333335,Top150,min_margin
150,8291,112.8818045290528,28.28664573976176,2,0.33,770.4045234268183,2,0.3333333333333333,0.6633333333333333,0.0033333333333333335,Top150,min_margin
