Original_ID,system:index,B11,B12,B2,B3,B4,B8,Class,MNDWI,NDBI,NDVI,lat,lon,.geo
11486,11486,1991.0,1405.5,501.0,822.5,1015.0,1444.5,3,-0.415319,0.15907437,0.17462899,28.27847107067627,116.34561843308929,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.34561843308927,28.27847107067627]}"
11487,11487,728.5,456.5,418.5,602.0,372.5,497.0,3,-0.09507704,0.18890248,0.14318573,28.380789181537484,115.9445206587299,"{""geodesic"":false,""type"":""Point"",""coordinates"":[115.9445206587299,28.380789181537484]}"
11488,11488,240.6625,205.98611111111111,694.2857142857143,975.75,754.6666666666666,334.8888888888889,3,0.6043078,-0.16371499,-0.38527432,28.846026667182983,116.12130910664462,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.12130910664462,28.846026667182983]}"
11489,11489,124.0,86.0,846.0,1296.0,1011.0,575.0,3,0.82535213,-0.64520746,-0.2749054,28.454540866363697,116.18293353513522,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.18293353513522,28.454540866363697]}"
11490,11490,283.5,221.0,581.0,802.0,565.0,327.5,3,0.47766006,-0.072013095,-0.26610646,28.399833465560818,115.68373973175,"{""geodesic"":false,""type"":""Point"",""coordinates"":[115.68373973175001,28.399833465560818]}"
11491,11491,662.0,502.0,726.0,1034.0,959.5,543.5,3,0.21933962,0.09829946,-0.27677977,28.78188695589685,115.94559863707084,"{""geodesic"":false,""type"":""Point"",""coordinates"":[115.94559863707084,28.78188695589685]}"
11492,11492,2656.0,1884.5,1009.5,1381.0,1560.0,1977.0,3,-0.3158286,0.1465573,0.11789652,28.17480548688888,116.20440327042569,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.20440327042567,28.17480548688888]}"
11493,11493,649.0,479.0,706.0,969.0,941.0,952.0,3,0.19777504,-0.18925671,0.005810882,28.437293212908603,116.128585460446,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.12858546044599,28.437293212908603]}"
11494,11494,127.5,88.0,646.0,942.0,1063.0,1394.0,3,0.7615708,-0.8324022,0.13471714,29.15136403225521,116.14852805975345,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.14852805975345,29.15136403225521]}"
11495,11495,252.0,205.0,753.5,1174.0,945.5,1048.0,3,0.6465638,-0.61230767,0.051417105,28.47277666663132,116.48728275339492,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.48728275339492,28.472776666631322]}"
11496,11496,2081.0,1363.0,675.0,948.5,899.5,2137.0,3,-0.37382406,-0.0132764345,0.40754157,29.15459796727804,116.21976446178412,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.21976446178412,29.15459796727804]}"
11497,11497,190.5,119.0,729.5,998.5,929.5,740.5,3,0.6795626,-0.5907626,-0.113173656,28.68109598101864,116.30366710932088,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.30366710932088,28.68109598101864]}"
11498,11498,451.5,279.5,582.0,803.0,562.5,431.5,3,0.2801913,0.022650057,-0.13179074,28.563955667969456,115.847502608045,"{""geodesic"":false,""type"":""Point"",""coordinates"":[115.84750260804499,28.563955667969456]}"
11499,11499,307.5,209.5,488.0,690.5,637.5,733.0,3,0.38376755,-0.40893802,0.0696826,28.359319446247028,115.81246831196432,"{""geodesic"":false,""type"":""Point"",""coordinates"":[115.81246831196432,28.359319446247028]}"
11500,11500,824.0,549.5,442.5,641.5,538.0,680.0,3,-0.124530874,0.095744684,0.11658456,28.47870554750651,115.79207655501482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[115.79207655501482,28.47870554750651]}"
11501,11501,894.0,796.0,782.0,1046.0,1012.0,762.0,3,0.078350514,0.07971015,-0.14092447,28.778832683930844,115.9406579030082,"{""geodesic"":false,""type"":""Point"",""coordinates"":[115.94065790300819,28.778832683930844]}"
11502,11502,1570.5,982.0,804.0,1195.0,1089.0,1592.5,3,-0.13578016,-0.006955422,0.18776804,28.70831493412746,116.35352360758952,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.35352360758952,28.70831493412746]}"
11503,11503,88.5,62.0,807.0,1131.0,706.5,277.5,3,0.8548586,-0.5163934,-0.4359756,28.575543935134597,116.32971825256035,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.32971825256035,28.575543935134597]}"
11504,11504,192.5,140.5,717.5,984.0,605.5,239.0,3,0.67275816,-0.10776362,-0.4339846,28.565392972424046,116.41380056315394,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.41380056315394,28.565392972424046]}"
11505,11505,200.0,166.8,456.25,598.7142857142857,405.3333333333333,296.55555555555554,3,0.49919513,-0.19445066,-0.15497863,28.581023658367727,116.02635718111318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[116.02635718111318,28.581023658367727]}"
