B11_mean,B11_stdDev,B12_mean,B12_stdDev,B2_mean,B2_stdDev,B3_mean,B3_stdDev,B4_mean,B4_stdDev,B8_mean,B8_stdDev,Class,MNDWI_mean,MNDWI_stdDev,NDBI_mean,NDBI_stdDev,NDVI_mean,NDVI_stdDev,Original_ID
2333.4444444444434,266.4494369840852,1978.1111111111109,152.8121173528999,885.6666666666664,169.08824126276,1124.0555555555552,197.31368771077356,1408.333333333333,146.02359017942578,2210.8888888888882,302.9420349558803,1,-0.35089021921157837,0.0943050810189255,0.028929689899086952,0.0649181915731041,0.21800225973129272,0.06825030224010119,26
1961.1666666666663,310.65557920128987,1416.8333333333333,208.360798189636,606.2222222222221,42.978748696375135,766.8888888888888,16.220319523120075,828.4999999999998,63.020278923181195,1837.444444444444,388.5283090246841,1,-0.4310445189476013,0.060025795845785594,0.03858986869454384,0.0826230480868036,0.3670899271965027,0.07317262156673723,27
2482.4444444444434,129.64319505740184,1819.1111111111104,116.2492001830971,973.4444444444442,195.45736171071573,1109.4444444444441,168.05231401832452,1192.5555555555552,201.22906301642692,2435.2222222222217,275.8259426110669,1,-0.384118914604187,0.0802565228746468,0.012138101272284985,0.04965916197865089,0.34224972128868103,0.0971170183104075,28
1640.9999999999998,53.74011537017761,1590.9999999999995,90.50966799187809,540.3333333333331,66.87467549246294,676.8888888888888,90.16089869960813,774.5555555555553,73.11043566050685,1197.9999999999998,183.3484842224409,1,-0.418318510055542,0.04230282492490001,0.16072164475917816,0.057820960184379655,0.21110418438911438,0.03408009994703151,29
1643.3333333333326,75.5733639143669,1570.9999999999995,95.41138995598656,781.8888888888886,114.42556478577339,894.5555555555553,142.73293718698804,985.8888888888886,132.1963560133553,1437.3333333333328,193.27642840702998,1,-0.29896533489227295,0.055268137585414,0.07037124782800674,0.06488690596520436,0.18536366522312164,0.06320227355254741,30
2052.6666666666665,167.51517344208952,1834.1111111111104,160.94543205311962,833.222222222222,192.42648107078193,934.1111111111109,190.11952056210706,988.8888888888887,204.96527860127597,1749.8888888888882,309.95750405658447,1,-0.3809950351715088,0.05943364512668951,0.08624553680419922,0.05539650719202606,0.28037160634994507,0.02234186050930481,31
2169.666666666666,103.99572640792078,1514.9999999999998,108.6635991387078,696.7777777777776,83.21562056593032,875.1111111111109,65.22004539240727,907.9999999999997,69.05714220041898,2276.9999999999995,161.90943970833408,1,-0.42490410804748535,0.04270682303583714,-0.02337896265089512,0.02890063931066142,0.42826026678085327,0.057673022528930654,32
1865.6666666666663,13.249737942901193,1472.2222222222222,79.21248186965653,797.9999999999997,206.18061122337485,986.333333333333,238.21838719964504,1203.5555555555552,302.8956956926522,2071.777777777777,210.41376052265113,1,-0.3178008496761322,0.11649133871671409,-0.049695294350385666,0.05200730850901593,0.27679234743118286,0.09557759603091082,33
2042.444444444444,143.95764123219018,1912.444444444444,100.37386901104837,1291.1111111111109,101.16701751113686,1470.0,159.11421474316282,1605.7777777777771,170.8396114474223,1778.9999999999995,192.94328470074078,1,-0.16438190639019012,0.0395747052994822,0.07054216414690018,0.04096614692865064,0.05109954625368118,0.013243790161060575,34
2087.444444444444,62.66863669086429,1970.444444444444,83.58510115925357,1342.2222222222217,72.8678831520566,1536.8888888888882,97.31100707918576,1681.1111111111104,115.50126929984991,1861.8888888888882,134.58202327077055,1,-0.15240126848220825,0.04141430418602389,0.05808836221694946,0.045915438212618134,0.05088784918189049,0.013137087379552746,35
